MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"2","포천","청소년","일반","18","관리자","참가","20230801","M"
"1","태백","성인","출장","47","관리자","참가","20230801","F"
"2","화성","성인","출장","60","관리자","2등급","20230801","F"
"1","전주","성인","출장","59","관리자","참가","20230801","F"
"2","동구(부산)","성인","일반","22","관리자","2등급","20230801","F"
"1","고양","성인","일반","25","관리자","3등급","20230801","F"
"1","남구(울산)","성인","일반","32","관리자","참가","20230801","M"
"1","서구(광주)","성인","일반","24","관리자","참가","20230801","F"
"2","KSPO송파(출장A)","성인","출장","31","관리자","1등급","20230801","F"
"1","남구(부산)","청소년","일반","16","관리자","참가","20230801","F"
"2","강릉","성인","일반","23","관리자","참가","20230801","M"
"1","서대문","성인","일반","26","관리자","3등급","20230801","F"
"2","서대문","성인","일반","59","관리자","참가","20230801","M"
"2","천안","성인","일반","19","관리자","2등급","20230801","F"
"1","전주","성인","출장","50","관리자","참가","20230801","F"
"2","진천","성인","일반","29","관리자","참가","20230801","M"
"1","포천","성인","일반","23","관리자","3등급","20230801","M"
"1","고양","성인","일반","38","관리자","참가","20230801","M"
"1","포천","성인","일반","21","관리자","참가","20230801","F"
"1","전주","성인","출장","51","관리자","1등급","20230801","F"
"1","KSPO아산","성인","일반","23","관리자","참가","20230801","F"
"2","포천","성인","일반","25","관리자","3등급","20230801","M"
"2","광주","성인","일반","20","관리자","2등급","20230801","M"
"2","동작","성인","일반","25","관리자","3등급","20230801","F"
"13","남구(울산)","성인","일반","21","관리자","3등급","20230801","M"
"2","KSPO송파(출장A)","성인","출장","55","관리자","3등급","20230801","M"
"2","KSPO송파(출장A)","성인","출장","42","관리자","3등급","20230801","F"
"1","성동","성인","일반","21","관리자","1등급","20230801","F"
"3","KSPO아산","성인","일반","22","관리자","2등급","20230801","M"
"1","전주","성인","출장","61","관리자","1등급","20230801","F"
"1","남구(울산)","성인","일반","43","관리자","3등급","20230801","F"
"1","전주","성인","출장","47","관리자","참가","20230801","F"
"14","동구(광주)","어르신","일반","72","관리자","1등급","20230801","M"
"1","전주","성인","출장","58","관리자","참가","20230801","F"
"2","안산","성인","일반","23","관리자","참가","20230801","F"
"1","성동","성인","일반","20","관리자","참가","20230801","M"
"1","서초","성인","일반","25","관리자","3등급","20230801","F"
"1","순천","성인","일반","19","관리자","참가","20230801","M"
"1","달서","성인","일반","23","관리자","3등급","20230801","F"
"1","연수","성인","일반","28","관리자","3등급","20230801","F"
"1","전주","성인","출장","48","관리자","참가","20230801","F"
"2","중구(서울)","어르신","출장","80","관리자","참가","20230801","M"
"1","사상","성인","일반","20","관리자","참가","20230801","M"
"1","동구(광주)","성인","일반","23","관리자","참가","20230801","F"
"3","제주","성인","일반","30","관리자","3등급","20230801","M"
"1","동구(광주)","성인","일반","59","관리자","참가","20230801","M"
"1","KSPO송파","성인","일반","26","관리자","2등급","20230801","F"
"1","사하","성인","일반","24","관리자","참가","20230801","M"
"2","동구(부산)","어르신","일반","72","관리자","참가","20230801","M"
"2","중구(서울)","어르신","출장","69","관리자","참가","20230801","F"
"1","미추홀","성인","일반","20","관리자","3등급","20230801","F"
"1","KSPO송파(출장A)","성인","출장","45","관리자","3등급","20230801","F"
"1","오산","성인","일반","26","관리자","2등급","20230801","F"
"1","오산","성인","일반","23","관리자","3등급","20230801","F"
"2","동구(부산)","성인","일반","23","관리자","2등급","20230801","F"
"1","춘천","성인","일반","22","관리자","참가","20230801","F"
"1","KSPO송파","성인","일반","23","관리자","참가","20230801","F"
"1","의정부","성인","일반","24","관리자","2등급","20230801","F"
"1","KSPO아산","성인","일반","22","관리자","3등급","20230801","F"
"2","남구(울산)","성인","일반","22","관리자","2등급","20230801","M"
"2","KSPO송파(출장A)","성인","출장","37","관리자","참가","20230801","M"
"1","동작","성인","일반","24","관리자","참가","20230801","F"
"1","사천","성인","일반","25","관리자","참가","20230801","F"
"1","전주","성인","출장","29","관리자","참가","20230801","F"
"1","KSPO아산","성인","일반","61","관리자","참가","20230801","M"
"1","안산","성인","일반","25","관리자","2등급","20230801","F"
"2","남구(부산)","성인","일반","36","관리자","참가","20230801","M"
"1","원주","성인","일반","51","관리자","참가","20230801","F"
"2","전주","성인","일반","22","관리자","3등급","20230801","F"
"8","남구(울산)","성인","일반","19","관리자","1등급","20230801","M"
"2","동구(인천)","성인","출장","46","관리자","3등급","20230801","M"
"1","수원","성인","일반","23","관리자","2등급","20230801","F"
"1","동구(인천)","성인","출장","48","관리자","2등급","20230801","M"
"1","KSPO송파(출장A)","성인","출장","33","관리자","참가","20230801","F"
"1","KSPO아산","성인","일반","54","관리자","참가","20230801","F"
"1","세종","성인","일반","22","관리자","3등급","20230801","F"
"2","중구(서울)","어르신","출장","65","관리자","3등급","20230801","M"
"3","중구(서울)","어르신","출장","90","관리자","참가","20230801","M"
"1","달서","성인","일반","23","관리자","2등급","20230801","M"
"1","전주","성인","출장","55","관리자","참가","20230801","F"
"1","동구(광주)","성인","일반","37","관리자","참가","20230801","F"
"2","연수","성인","일반","23","관리자","참가","20230801","F"
"1","사하","성인","일반","32","관리자","2등급","20230801","M"
"2","포항","성인","일반","60","관리자","3등급","20230801","F"
"1","수원","성인","일반","24","관리자","참가","20230801","F"
"5","화성","어르신","일반","75","관리자","3등급","20230801","M"
"1","KSPO송파(출장A)","성인","출장","37","관리자","3등급","20230801","M"
"2","미추홀","성인","일반","23","관리자","참가","20230801","M"
"2","KSPO송파(출장A)","성인","출장","49","관리자","1등급","20230801","M"
"1","북구(광주)","성인","일반","38","관리자","3등급","20230801","F"
"1","서초","성인","일반","24","관리자","참가","20230801","F"
"2","KSPO송파(출장A)","성인","출장","39","관리자","참가","20230801","M"
"2","중구(서울)","어르신","출장","81","관리자","참가","20230801","M"
"1","부천","성인","일반","24","관리자","참가","20230801","F"
"1","청주","성인","일반","24","관리자","3등급","20230801","F"
"1","오산","성인","일반","23","관리자","참가","20230801","F"
"2","남구(울산)","성인","일반","25","관리자","3등급","20230801","F"
"2","달서","성인","일반","23","관리자","참가","20230801","F"
"1","서대문","성인","일반","19","관리자","참가","20230801","F"
"4","제주","성인","일반","28","관리자","참가","20230801","M"
"1","동작","성인","일반","24","관리자","참가","20230801","F"
"1","스포원(금정)","성인","일반","51","관리자","참가","20230801","M"
"2","춘천","청소년","출장","15","관리자","참가","20230801","F"
"2","성동","성인","일반","20","관리자","3등급","20230801","M"
"1","달서","성인","일반","56","관리자","1등급","20230801","M"
"1","동구(광주)","어르신","일반","70","관리자","참가","20230801","M"
"1","전주","성인","출장","60","관리자","참가","20230801","F"
"1","전주","성인","출장","24","관리자","3등급","20230801","F"
"1","미추홀","성인","일반","29","관리자","참가","20230801","M"
"1","포천","성인","일반","26","관리자","1등급","20230801","F"
"1","제주","성인","일반","23","관리자","3등급","20230801","F"
"2","서구(대전)","성인","일반","21","관리자","참가","20230801","M"
"1","전주","성인","출장","32","관리자","참가","20230801","F"
"2","남구(울산)","성인","일반","25","관리자","3등급","20230801","M"
"1","서대문","성인","일반","21","관리자","3등급","20230801","F"
"1","영주","성인","일반","22","관리자","참가","20230801","F"
"2","오산","성인","일반","20","관리자","2등급","20230801","M"
"1","원주","성인","일반","21","관리자","2등급","20230801","F"
"1","수원","성인","일반","27","관리자","참가","20230801","M"
"1","전주","성인","출장","54","관리자","참가","20230801","F"
"2","오산","성인","일반","25","관리자","2등급","20230801","F"
"3","오산","성인","일반","20","관리자","3등급","20230801","M"
"1","순천","성인","일반","20","관리자","참가","20230801","M"
"3","스포원(금정)","성인","일반","22","관리자","참가","20230801","F"
"2","KSPO대구","청소년","일반","18","관리자","참가","20230801","M"
"1","광주","성인","일반","51","관리자","참가","20230801","M"
"1","중구(서울)","어르신","출장","68","관리자","참가","20230801","F"
"3","구미","성인","일반","57","관리자","1등급","20230801","M"
"1","중구(서울)","어르신","출장","74","관리자","3등급","20230801","F"
"1","수원","성인","일반","27","관리자","3등급","20230801","F"
"2","KSPO송파(출장A)","성인","출장","37","관리자","참가","20230801","M"
"1","KSPO대구","성인","일반","22","관리자","참가","20230801","F"
"1","연수","성인","일반","22","관리자","3등급","20230801","F"
"1","연제","성인","일반","48","관리자","참가","20230801","M"
"1","제주","성인","일반","50","관리자","참가","20230801","M"
"1","연수","어르신","일반","71","관리자","참가","20230801","M"
"1","포천","성인","일반","22","관리자","1등급","20230801","M"
"5","의정부","어르신","일반","70","관리자","3등급","20230801","M"
"1","성동","성인","일반","20","관리자","2등급","20230801","F"
"1","남구(울산)","청소년","일반","13","관리자","참가","20230801","M"
"1","연제","성인","일반","23","관리자","참가","20230801","F"
"2","춘천","성인","일반","26","관리자","참가","20230801","F"
"1","연제","성인","일반","21","관리자","1등급","20230801","F"
"2","중구(서울)","어르신","출장","66","관리자","3등급","20230801","M"
"3","달서","성인","일반","24","관리자","참가","20230801","F"
"3","KSPO대구","청소년","일반","17","관리자","2등급","20230801","M"
"2","중구(서울)","어르신","출장","75","관리자","참가","20230801","F"
"1","북구(광주)","유아기","일반","52","관리자","참가","20230801","M"
"1","북구(광주)","유아기","일반","78","관리자","3등급","20230801","F"
"1","KSPO송파(출장A)","성인","출장","37","관리자","참가","20230801","F"
"1","동구(인천)","성인","출장","39","관리자","참가","20230801","M"
"4","사상","성인","일반","39","관리자","3등급","20230801","M"
"4","중구(서울)","어르신","출장","76","관리자","참가","20230801","M"
"1","수원","성인","일반","21","관리자","참가","20230801","F"
"1","중구(서울)","어르신","출장","67","관리자","참가","20230801","M"
"1","중구(서울)","어르신","출장","77","관리자","참가","20230801","F"
"1","KSPO송파","성인","일반","24","관리자","2등급","20230801","F"
"1","KSPO송파","성인","일반","22","관리자","3등급","20230801","M"
"1","제주","성인","일반","48","관리자","참가","20230801","M"
"9","KSPO송파","어르신","일반","77","관리자","2등급","20230801","M"
"1","청주","성인","일반","29","관리자","2등급","20230801","M"
"1","동구(광주)","성인","일반","19","관리자","참가","20230801","M"
"2","KSPO송파(출장A)","성인","출장","30","관리자","2등급","20230801","F"
"1","광산","성인","일반","22","관리자","참가","20230801","F"
"3","남구(부산)","성인","일반","28","관리자","참가","20230801","M"
"1","전주","성인","출장","60","관리자","참가","20230801","F"
"1","KSPO대구","성인","일반","25","관리자","2등급","20230801","F"
"1","동작","성인","일반","23","관리자","2등급","20230801","F"
"1","김천","성인","일반","22","관리자","참가","20230801","F"
"5","영동","청소년","일반","18","관리자","3등급","20230801","M"
"1","진천","성인","일반","31","관리자","3등급","20230801","M"
"2","중구(서울)","어르신","출장","76","관리자","참가","20230801","F"
"1","시흥","성인","일반","26","관리자","참가","20230801","F"
"2","중구(서울)","어르신","출장","79","관리자","2등급","20230801","M"
"1","KSPO아산","어르신","일반","65","관리자","3등급","20230801","F"
"1","중구(서울)","어르신","출장","66","관리자","3등급","20230801","F"
"1","오산","성인","일반","21","관리자","3등급","20230801","M"
"1","전주","성인","출장","50","관리자","3등급","20230801","F"
"0","전주","성인","출장","62","관리자","3등급","20230801","F"
"2","안산","성인","일반","21","관리자","2등급","20230801","F"
"1","중구(서울)","어르신","출장","71","관리자","참가","20230801","M"
"1","원주","성인","일반","25","관리자","3등급","20230801","F"
"1","전주","성인","출장","57","관리자","참가","20230801","F"
"3","화성","성인","출장","49","관리자","3등급","20230801","F"
"1","중구(서울)","어르신","출장","74","관리자","참가","20230801","F"
"2","중구(서울)","어르신","출장","81","관리자","참가","20230801","M"
"1","포천","성인","일반","24","관리자","3등급","20230801","F"
"7","세종","성인","일반","43","관리자","1등급","20230801","F"
"1","달서","성인","일반","49","관리자","참가","20230801","M"
"1","전주","성인","출장","55","관리자","참가","20230801","F"
"1","북구(광주)","성인","일반","35","관리자","3등급","20230801","M"
"3","부천","성인","일반","21","관리자","3등급","20230801","M"
"1","연수","성인","일반","25","관리자","참가","20230801","F"
"2","미추홀","성인","일반","25","관리자","3등급","20230801","M"
"1","KSPO송파(출장A)","성인","출장","31","관리자","참가","20230801","F"
"1","중구(서울)","어르신","출장","77","관리자","3등급","20230801","M"
"2","서대문","성인","일반","27","관리자","1등급","20230801","F"
"1","중구(서울)","어르신","출장","81","관리자","참가","20230801","F"
"1","서대문","성인","일반","26","관리자","2등급","20230801","F"
"2","동작","성인","일반","25","관리자","2등급","20230801","F"
"1","군산","성인","일반","64","관리자","참가","20230801","F"
"2","청주","성인","일반","24","관리자","2등급","20230801","F"
"1","무안","성인","일반","24","관리자","참가","20230801","F"
"1","청주","성인","일반","48","관리자","3등급","20230801","F"
"1","동작","성인","일반","26","관리자","3등급","20230801","M"
"1","서초","성인","일반","23","관리자","참가","20230801","F"
"1","KSPO대구","성인","일반","44","관리자","참가","20230801","M"
"1","KSPO광주","유소년","일반","11","관리자","참가","20230801","F"
"1","서초","성인","일반","34","관리자","참가","20230801","F"
"1","익산","청소년","출장","15","관리자","참가","20230801","M"
"1","화성","성인","일반","60","관리자","참가","20230801","M"
"2","수원","성인","일반","23","관리자","3등급","20230801","F"
"1","청주","성인","일반","23","관리자","참가","20230801","M"
"3","화성","성인","일반","23","관리자","참가","20230801","F"
"1","북구(광주)","성인","일반","41","관리자","참가","20230801","M"
"1","동작","성인","일반","61","관리자","참가","20230801","M"
"2","성남","성인","일반","22","관리자","3등급","20230801","F"
"2","안산","성인","일반","21","관리자","참가","20230801","M"
"3","동작","성인","일반","59","관리자","2등급","20230801","M"
"1","화성","성인","일반","62","관리자","참가","20230801","F"
"1","화성","성인","일반","22","관리자","참가","20230801","F"
"2","서구(대전)","성인","일반","22","관리자","참가","20230801","M"
"1","KSPO송파","성인","일반","26","관리자","3등급","20230801","F"
"2","안산","성인","일반","24","관리자","3등급","20230801","F"
"1","스포원(금정)","성인","일반","19","관리자","참가","20230801","M"
"1","KSPO송파","성인","일반","24","관리자","참가","20230801","F"
"2","고양","성인","일반","22","관리자","1등급","20230801","F"
"1","KSPO송파","성인","일반","22","관리자","3등급","20230801","F"
"3","시흥","청소년","일반","17","관리자","참가","20230801","M"
"5","오산","성인","일반","24","관리자","3등급","20230801","F"
"1","증평","성인","일반","24","관리자","2등급","20230801","F"
"1","원주","성인","일반","24","관리자","1등급","20230801","M"
"2","KSPO송파(출장A)","성인","출장","59","관리자","2등급","20230801","M"
"1","서초","성인","일반","24","관리자","3등급","20230801","F"
"3","KSPO아산","성인","일반","19","관리자","3등급","20230801","M"
"2","고양","성인","일반","37","관리자","참가","20230801","M"
"1","전주","성인","출장","35","관리자","3등급","20230801","F"
"1","KSPO송파(출장A)","성인","출장","35","관리자","2등급","20230801","M"
"4","서구(광주)","어르신","일반","73","관리자","2등급","20230801","F"
"1","전주","성인","출장","55","관리자","참가","20230801","F"
"1","화성","성인","일반","19","관리자","3등급","20230801","F"
"1","서초","성인","일반","23","관리자","2등급","20230801","F"
"1","남구(울산)","성인","일반","48","관리자","참가","20230801","F"
"2","화성","성인","출장","42","관리자","참가","20230801","F"
"2","서구(광주)","성인","일반","59","관리자","3등급","20230801","F"
"1","전주","성인","출장","57","관리자","참가","20230801","F"
"2","동작","성인","일반","23","관리자","2등급","20230801","F"
"1","동구(인천)","성인","출장","34","관리자","참가","20230801","M"
"1","성남","성인","일반","26","관리자","3등급","20230801","F"
"6","미추홀","성인","일반","23","관리자","1등급","20230801","F"
"1","익산","청소년","출장","14","관리자","참가","20230801","M"
"1","스포원(금정)","성인","일반","24","관리자","2등급","20230801","F"
"1","전주","성인","출장","60","관리자","1등급","20230801","F"
"1","익산","청소년","출장","14","관리자","참가","20230801","M"
"1","전주","성인","출장","52","관리자","3등급","20230801","F"
"1","동구(광주)","어르신","일반","76","관리자","참가","20230801","F"
"1","KSPO대구","성인","일반","21","관리자","참가","20230801","F"
"2","서구(광주)","성인","일반","63","관리자","2등급","20230801","M"
"2","중구(서울)","어르신","출장","78","관리자","참가","20230801","F"
"2","KSPO아산","성인","일반","51","관리자","3등급","20230801","M"
"3","진천","성인","일반","24","관리자","2등급","20230801","F"
"1","달서","청소년","일반","18","관리자","2등급","20230801","F"
"12","군산","어르신","일반","68","관리자","2등급","20230801","F"
"2","오산","성인","일반","19","관리자","참가","20230801","M"
"1","전주","성인","출장","51","관리자","참가","20230801","F"
"1","전주","성인","출장","55","관리자","참가","20230801","F"
"2","세종","성인","일반","42","관리자","3등급","20230801","M"
"1","달서","성인","일반","28","관리자","3등급","20230801","F"
"2","서초","성인","일반","25","관리자","3등급","20230801","F"
"1","전주","성인","출장","58","관리자","참가","20230801","F"
"2","KSPO송파(출장A)","성인","출장","32","관리자","참가","20230801","M"
"1","동구(광주)","성인","일반","26","관리자","참가","20230801","F"
"2","서구(광주)","성인","일반","20","관리자","참가","20230801","F"
"1","오산","성인","일반","22","관리자","3등급","20230801","F"
"1","전주","성인","출장","40","관리자","참가","20230801","M"
"1","사상","성인","일반","20","관리자","참가","20230801","M"
"1","사상","청소년","일반","15","관리자","참가","20230801","M"
"3","청주","성인","일반","25","관리자","참가","20230801","F"
"2","제주","성인","일반","29","관리자","참가","20230801","M"
"1","달서","성인","일반","29","관리자","참가","20230801","M"
"3","KSPO아산","성인","일반","47","관리자","참가","20230801","M"
"1","태백","성인","출장","21","관리자","참가","20230801","F"
"1","태백","성인","출장","21","관리자","참가","20230801","F"
"3","포천","성인","일반","28","관리자","참가","20230801","F"
"1","마포","성인","일반","21","관리자","3등급","20230801","F"
"1","태백","성인","출장","50","관리자","1등급","20230801","F"
"1","고양","성인","일반","62","관리자","3등급","20230801","M"
"1","중구(서울)","어르신","출장","84","관리자","참가","20230801","F"
"1","서구(대전)","성인","일반","25","관리자","참가","20230801","F"
"2","중구(서울)","어르신","출장","76","관리자","1등급","20230801","F"
"4","전주","성인","출장","41","관리자","참가","20230801","F"
"4","남구(울산)","성인","일반","21","관리자","참가","20230801","F"
"2","성동","성인","일반","22","관리자","3등급","20230801","F"
"2","춘천","성인","일반","20","관리자","참가","20230801","M"
"3","중구(서울)","어르신","출장","78","관리자","참가","20230801","M"
"2","KSPO송파","성인","일반","26","관리자","참가","20230801","F"
"4","천안","성인","일반","40","관리자","1등급","20230801","F"
"2","마포","성인","일반","23","관리자","3등급","20230801","F"
"1","KSPO대구","어르신","일반","66","관리자","3등급","20230801","F"
"1","미추홀","성인","일반","25","관리자","3등급","20230801","F"
"2","중구(서울)","어르신","출장","75","관리자","참가","20230801","M"
"3","중구(서울)","어르신","출장","73","관리자","3등급","20230801","M"
"1","성동","성인","일반","23","관리자","3등급","20230801","F"
"1","KSPO송파","성인","일반","25","관리자","참가","20230801","F"
"1","서대문","성인","일반","25","관리자","참가","20230801","F"
"2","수원","성인","일반","23","관리자","참가","20230801","F"
"1","미추홀","성인","일반","23","관리자","참가","20230801","F"
"1","KSPO대구","어르신","일반","67","관리자","참가","20230801","M"
"1","화성","어르신","일반","77","관리자","3등급","20230801","M"
"1","서대문","성인","일반","22","관리자","참가","20230801","F"
"1","사하","성인","일반","28","관리자","2등급","20230801","M"
"1","시흥","성인","일반","25","관리자","참가","20230801","F"
"1","전주","성인","출장","50","관리자","2등급","20230801","F"
"1","시흥","성인","일반","49","관리자","참가","20230801","M"
"1","전주","성인","출장","56","관리자","3등급","20230801","F"
"1","KSPO송파(출장A)","성인","출장","36","관리자","3등급","20230801","M"
"2","중구(서울)","어르신","출장","83","관리자","참가","20230801","F"
"2","안산","성인","일반","25","관리자","2등급","20230801","F"
"1","동작","성인","일반","60","관리자","참가","20230801","M"
"1","동작","성인","일반","22","관리자","3등급","20230801","F"
"1","북구(광주)","성인","일반","37","관리자","2등급","20230801","F"
"1","KSPO아산","성인","일반","20","관리자","참가","20230801","F"
"2","포천","성인","일반","20","관리자","참가","20230801","M"
"1","연수","성인","일반","23","관리자","3등급","20230801","F"
"1","연수","성인","일반","64","관리자","참가","20230801","F"
"2","서구(광주)","성인","일반","59","관리자","2등급","20230801","F"
"2","제주","성인","일반","26","관리자","3등급","20230801","F"
"1","전주","성인","출장","49","관리자","참가","20230801","F"
"2","춘천","유소년","출장","12","관리자","참가","20230801","F"
"4","중구(서울)","어르신","출장","83","관리자","참가","20230801","M"
"1","청주","성인","일반","23","관리자","참가","20230801","F"
"1","KSPO송파(출장A)","성인","출장","36","관리자","참가","20230801","F"
"1","동작","성인","일반","24","관리자","2등급","20230801","F"
"1","제주","성인","일반","26","관리자","2등급","20230801","M"
"1","부천","성인","일반","21","관리자","참가","20230801","F"
"7","청주","성인","일반","43","관리자","3등급","20230801","M"
"3","남구(울산)","성인","일반","45","관리자","3등급","20230801","F"
"2","연수","성인","일반","20","관리자","2등급","20230801","F"
"1","KSPO송파","성인","일반","30","관리자","참가","20230801","F"
"2","중구(서울)","어르신","출장","83","관리자","참가","20230801","F"
"1","달서","성인","일반","29","관리자","3등급","20230801","M"
"1","순천","성인","일반","22","관리자","3등급","20230801","F"
"1","중구(서울)","어르신","출장","74","관리자","참가","20230801","F"
"1","중구(서울)","어르신","출장","80","관리자","참가","20230801","F"
"3","KSPO송파","성인","일반","25","관리자","2등급","20230801","M"
"1","연제","성인","일반","21","관리자","1등급","20230801","F"
"1","전주","성인","출장","59","관리자","2등급","20230801","F"
"2","충주","성인","일반","20","관리자","3등급","20230801","M"
"1","전주","성인","출장","37","관리자","3등급","20230801","F"
"1","포천","성인","일반","25","관리자","3등급","20230801","F"
"2","중구(서울)","어르신","출장","85","관리자","2등급","20230801","F"
"1","전주","성인","출장","45","관리자","3등급","20230801","F"
"1","강릉","성인","일반","23","관리자","참가","20230801","F"
"1","전주","성인","출장","59","관리자","1등급","20230801","F"
"1","KSPO송파","성인","일반","60","관리자","2등급","20230801","F"
"2","중구(서울)","어르신","출장","68","관리자","참가","20230801","F"
"1","중구(서울)","어르신","출장","76","관리자","3등급","20230801","M"
"1","오산","성인","일반","24","관리자","3등급","20230801","F"
"7","포천","성인","일반","20","관리자","참가","20230801","F"
"2","KSPO송파(출장A)","성인","출장","50","관리자","3등급","20230801","F"
"2","남구(울산)","성인","일반","24","관리자","3등급","20230801","M"
"2","KSPO송파(출장A)","성인","출장","47","관리자","1등급","20230801","F"
"2","KSPO송파(출장A)","성인","출장","31","관리자","3등급","20230801","M"
"1","전주","성인","출장","60","관리자","참가","20230801","F"
"2","동구(부산)","성인","일반","26","관리자","참가","20230801","F"
"4","화성","성인","일반","55","관리자","2등급","20230801","F"
"1","성남","성인","일반","23","관리자","참가","20230801","F"
"1","서구(대전)","성인","일반","25","관리자","1등급","20230801","F"
"38","화성","성인","출장","58","관리자","3등급","20230801","F"
"2","중구(서울)","어르신","출장","87","관리자","참가","20230801","M"
"1","익산","청소년","출장","18","관리자","참가","20230801","M"
"2","화성","성인","출장","51","관리자","참가","20230801","F"
"1","남구(부산)","성인","일반","59","관리자","참가","20230801","M"
"1","광주","어르신","일반","71","관리자","참가","20230801","M"
"1","의정부","성인","일반","56","관리자","참가","20230801","M"
"1","광주","성인","일반","27","관리자","3등급","20230801","F"
"2","동작","성인","일반","24","관리자","3등급","20230801","F"
"1","KSPO아산","성인","일반","25","관리자","3등급","20230801","M"
"1","세종","성인","일반","40","관리자","3등급","20230801","F"
"1","오산","성인","일반","20","관리자","3등급","20230801","M"
"40","화성","성인","출장","61","관리자","1등급","20230801","F"
"1","수원","성인","일반","24","관리자","2등급","20230801","F"
"1","서대문","성인","일반","24","관리자","2등급","20230801","F"
"1","충주","청소년","일반","17","관리자","2등급","20230801","M"
"1","동구(인천)","성인","출장","42","관리자","참가","20230801","M"
"1","부천","청소년","일반","18","관리자","1등급","20230801","M"
"2","사천","성인","일반","21","관리자","3등급","20230801","M"
"1","미추홀","성인","일반","21","관리자","참가","20230801","F"
"1","중구(서울)","어르신","출장","73","관리자","3등급","20230801","F"
"2","KSPO대구","성인","일반","22","관리자","참가","20230801","F"
"1","동구(인천)","성인","출장","38","관리자","참가","20230801","M"
"1","중구(서울)","어르신","출장","87","관리자","참가","20230801","M"
