MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
1,,성인,일반,57,기타,2등급,20111007,F
1,,성인,일반,60,기타,2등급,20111007,M
1,,성인,일반,28,기타,참가증,20111010,M
1,,성인,일반,22,기타,참가증,20111010,M
1,,성인,일반,22,기타,참가증,20111010,M
1,,성인,일반,42,기타,1등급,20111010,F
1,,성인,일반,43,기타,3등급,20111010,M
1,,성인,일반,49,기타,3등급,20111010,F
1,,성인,일반,54,기타,참가증,20111010,F
1,,성인,일반,50,기타,참가증,20111010,M
1,,성인,일반,53,기타,2등급,20111010,F
1,,성인,일반,60,기타,2등급,20111010,F
1,,성인,일반,30,기타,참가증,20111010,M
1,,성인,일반,57,기타,3등급,20111011,F
1,,성인,일반,58,기타,참가증,20111011,F
1,,성인,일반,45,기타,참가증,20111011,F
1,,성인,일반,60,기타,3등급,20111011,F
1,,성인,일반,28,기타,참가증,20111011,M
1,,성인,일반,34,기타,참가증,20111011,F
1,,성인,일반,43,기타,3등급,20111011,M
1,,성인,일반,26,기타,참가증,20111011,M
1,,성인,일반,27,기타,참가증,20111011,M
1,,성인,일반,51,기타,참가증,20111011,F
1,,성인,일반,57,기타,참가증,20111012,F
1,,성인,일반,49,기타,참가증,20111012,F
1,,성인,일반,45,기타,참가증,20111012,M
1,,성인,일반,43,기타,3등급,20111012,F
1,,성인,일반,37,기타,3등급,20111012,F
1,,성인,일반,40,기타,2등급,20111012,F
1,,성인,일반,22,기타,참가증,20111012,M
1,,성인,일반,43,기타,2등급,20111012,M
1,,성인,일반,57,기타,3등급,20111012,M
1,,성인,일반,51,기타,참가증,20111012,M
1,,성인,일반,56,기타,3등급,20111012,F
1,,성인,일반,49,기타,3등급,20111012,F
1,,성인,일반,59,기타,2등급,20111012,F
1,,성인,일반,50,기타,참가증,20111012,F
1,,성인,일반,54,기타,참가증,20111012,F
1,,성인,일반,54,기타,2등급,20111012,M
1,,성인,일반,64,기타,참가증,20111012,F
1,,성인,일반,45,기타,2등급,20111012,M
1,,성인,일반,55,기타,1등급,20111012,F
1,,성인,일반,19,기타,참가증,20111012,F
1,,성인,일반,47,기타,2등급,20111012,M
1,,성인,일반,57,기타,참가증,20111012,M
1,,성인,일반,39,기타,참가증,20111012,M
1,,성인,일반,59,기타,참가증,20111012,F
1,,성인,일반,52,기타,참가증,20111013,F
1,,성인,일반,55,기타,2등급,20111013,M
1,,성인,일반,50,기타,2등급,20111013,F
1,,성인,일반,34,기타,참가증,20111013,F
1,,성인,일반,39,기타,참가증,20111013,F
1,,성인,일반,45,기타,3등급,20111013,M
1,,성인,일반,50,기타,2등급,20111013,M
1,,성인,일반,53,기타,참가증,20111013,F
1,,성인,일반,56,기타,참가증,20111013,F
1,,성인,일반,34,기타,3등급,20111013,M
1,,성인,일반,61,기타,참가증,20111013,M
1,,성인,일반,52,기타,2등급,20111013,F
1,,성인,일반,34,기타,참가증,20111013,F
1,,성인,일반,63,기타,참가증,20111013,F
1,,성인,일반,40,기타,2등급,20111013,M
1,,성인,일반,48,기타,3등급,20111013,M
1,,성인,일반,51,기타,2등급,20111013,F
1,,성인,일반,37,기타,2등급,20111014,F
1,,성인,일반,39,기타,2등급,20111014,F
1,,성인,일반,47,기타,3등급,20111014,F
1,,성인,일반,28,기타,참가증,20111014,F
1,,성인,일반,55,기타,3등급,20111014,F
1,,성인,일반,35,기타,3등급,20111014,M
1,,성인,일반,39,기타,3등급,20111014,F
1,,성인,일반,55,기타,3등급,20111014,F
1,,성인,일반,49,기타,1등급,20111014,F
1,,성인,일반,51,기타,참가증,20111014,F
1,,성인,일반,51,기타,3등급,20111014,F
1,,성인,일반,50,기타,참가증,20111014,F
1,,성인,일반,20,기타,참가증,20111014,M
1,,성인,일반,34,기타,참가증,20111014,F
1,,성인,일반,45,기타,참가증,20111014,F
1,,성인,일반,58,기타,참가증,20111014,M
1,,성인,일반,46,기타,3등급,20111014,F
1,,성인,일반,54,기타,3등급,20111014,M
1,,성인,일반,58,기타,3등급,20111014,F
1,,성인,일반,60,기타,참가증,20111014,F
1,,성인,일반,61,기타,2등급,20111014,M
1,,성인,일반,39,기타,2등급,20111014,F
1,,성인,일반,40,기타,참가증,20111014,M
1,,성인,일반,47,기타,참가증,20111014,F
1,,성인,일반,53,기타,3등급,20111014,F
1,,성인,일반,24,기타,참가증,20111016,M
1,,성인,일반,20,기타,참가증,20111016,M
1,,성인,일반,31,기타,참가증,20111016,M
1,,성인,일반,20,기타,참가증,20111016,F
1,,성인,일반,24,기타,3등급,20111016,M
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,22,기타,2등급,20111016,F
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,49,기타,참가증,20111016,M
1,,성인,일반,45,기타,1등급,20111016,F
1,,성인,일반,22,기타,참가증,20111016,F
1,,성인,일반,53,기타,참가증,20111016,M
1,,성인,일반,49,기타,2등급,20111016,F
1,,성인,일반,52,기타,3등급,20111016,M
1,,성인,일반,50,기타,참가증,20111016,M
1,,성인,일반,24,기타,참가증,20111016,F
1,,성인,일반,52,기타,1등급,20111016,F
1,,성인,일반,53,기타,2등급,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,47,기타,3등급,20111016,M
1,,성인,일반,24,기타,참가증,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,29,기타,3등급,20111016,M
1,,성인,일반,50,기타,3등급,20111016,M
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,29,기타,참가증,20111016,F
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,50,기타,3등급,20111016,F
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,51,기타,1등급,20111016,F
1,,성인,일반,19,기타,3등급,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,26,기타,참가증,20111016,M
1,,성인,일반,24,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,18,기타,참가증,20111016,M
1,,성인,일반,26,기타,3등급,20111016,M
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,19,기타,3등급,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,30,기타,3등급,20111016,F
1,,성인,일반,50,기타,2등급,20111016,M
1,,성인,일반,54,기타,참가증,20111016,M
1,,성인,일반,56,기타,3등급,20111016,M
1,,성인,일반,56,기타,2등급,20111016,M
1,,성인,일반,52,기타,참가증,20111016,M
1,,성인,일반,46,기타,2등급,20111016,M
1,,성인,일반,41,기타,3등급,20111016,F
1,,성인,일반,45,기타,3등급,20111016,M
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,28,기타,참가증,20111016,M
1,,성인,일반,45,기타,3등급,20111016,M
1,,성인,일반,42,기타,참가증,20111016,F
1,,성인,일반,48,기타,참가증,20111016,M
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,50,기타,3등급,20111016,M
1,,성인,일반,47,기타,참가증,20111016,M
1,,성인,일반,25,기타,3등급,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,27,기타,2등급,20111016,M
1,,성인,일반,19,기타,3등급,20111016,M
1,,성인,일반,22,기타,3등급,20111016,F
1,,성인,일반,57,기타,2등급,20111016,F
1,,성인,일반,30,기타,참가증,20111016,F
1,,성인,일반,60,기타,2등급,20111016,M
1,,성인,일반,42,기타,참가증,20111016,M
1,,성인,일반,39,기타,3등급,20111016,M
1,,성인,일반,60,기타,3등급,20111016,M
1,,성인,일반,63,기타,3등급,20111016,M
1,,성인,일반,42,기타,2등급,20111016,F
1,,성인,일반,38,기타,참가증,20111016,M
1,,성인,일반,43,기타,참가증,20111016,F
1,,성인,일반,61,기타,3등급,20111016,F
1,,성인,일반,44,기타,참가증,20111016,F
1,,성인,일반,62,기타,3등급,20111016,F
1,,성인,일반,23,기타,3등급,20111016,M
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,24,기타,3등급,20111016,F
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,23,기타,3등급,20111016,M
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,57,기타,3등급,20111016,F
1,,성인,일반,44,기타,3등급,20111016,F
1,,성인,일반,55,기타,참가증,20111016,F
1,,성인,일반,44,기타,3등급,20111016,F
1,,성인,일반,35,기타,3등급,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,24,기타,참가증,20111016,M
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,21,기타,참가증,20111016,M
1,,성인,일반,20,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,21,기타,참가증,20111016,M
1,,성인,일반,51,기타,1등급,20111016,F
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,27,기타,2등급,20111016,F
1,,성인,일반,48,기타,3등급,20111016,M
1,,성인,일반,53,기타,3등급,20111016,M
1,,성인,일반,37,기타,참가증,20111016,M
1,,성인,일반,34,기타,참가증,20111016,F
1,,성인,일반,20,기타,3등급,20111016,F
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,61,기타,3등급,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,19,기타,3등급,20111016,F
1,,성인,일반,32,기타,참가증,20111016,F
1,,성인,일반,58,기타,3등급,20111016,F
1,,성인,일반,28,기타,참가증,20111016,M
1,,성인,일반,28,기타,참가증,20111016,F
1,,성인,일반,18,기타,참가증,20111016,M
1,,성인,일반,18,기타,참가증,20111016,M
1,,성인,일반,22,기타,참가증,20111016,F
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,29,기타,참가증,20111016,F
1,,성인,일반,43,기타,3등급,20111016,M
1,,성인,일반,20,기타,참가증,20111016,F
1,,성인,일반,18,기타,참가증,20111016,F
1,,성인,일반,27,기타,참가증,20111016,F
1,,성인,일반,43,기타,참가증,20111016,F
1,,성인,일반,45,기타,3등급,20111016,M
1,,성인,일반,19,기타,3등급,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,34,기타,참가증,20111016,F
1,,성인,일반,59,기타,참가증,20111016,F
1,,성인,일반,39,기타,참가증,20111016,M
1,,성인,일반,55,기타,3등급,20111016,M
1,,성인,일반,53,기타,2등급,20111016,M
1,,성인,일반,65,기타,참가증,20111016,M
1,,성인,일반,57,기타,참가증,20111016,F
1,,성인,일반,29,기타,2등급,20111016,F
1,,성인,일반,61,기타,3등급,20111016,F
1,,성인,일반,37,기타,3등급,20111016,M
1,,성인,일반,54,기타,3등급,20111016,F
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,39,기타,참가증,20111016,F
1,,성인,일반,61,기타,참가증,20111016,M
1,,성인,일반,26,기타,3등급,20111016,M
1,,성인,일반,20,기타,3등급,20111016,F
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,22,기타,3등급,20111016,F
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,23,기타,3등급,20111016,M
1,,성인,일반,31,기타,3등급,20111016,M
1,,성인,일반,26,기타,3등급,20111016,M
1,,성인,일반,31,기타,참가증,20111016,M
1,,성인,일반,20,기타,3등급,20111016,F
1,,성인,일반,26,기타,3등급,20111016,M
1,,성인,일반,27,기타,참가증,20111016,M
1,,성인,일반,34,기타,3등급,20111016,F
1,,성인,일반,25,기타,참가증,20111016,F
1,,성인,일반,36,기타,3등급,20111016,M
1,,성인,일반,27,기타,2등급,20111016,F
1,,성인,일반,25,기타,3등급,20111016,F
1,,성인,일반,30,기타,3등급,20111016,M
1,,성인,일반,32,기타,3등급,20111016,F
1,,성인,일반,51,기타,참가증,20111016,F
1,,성인,일반,31,기타,참가증,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,42,기타,참가증,20111016,M
1,,성인,일반,32,기타,참가증,20111016,M
1,,성인,일반,54,기타,참가증,20111016,F
1,,성인,일반,31,기타,3등급,20111016,M
1,,성인,일반,55,기타,참가증,20111016,M
1,,성인,일반,41,기타,참가증,20111016,M
1,,성인,일반,32,기타,3등급,20111016,F
1,,성인,일반,41,기타,참가증,20111016,M
1,,성인,일반,43,기타,참가증,20111016,F
1,,성인,일반,60,기타,3등급,20111016,F
1,,성인,일반,34,기타,참가증,20111016,F
1,,성인,일반,41,기타,1등급,20111016,M
1,,성인,일반,24,기타,3등급,20111016,F
1,,성인,일반,38,기타,참가증,20111016,F
1,,성인,일반,24,기타,3등급,20111016,F
1,,성인,일반,49,기타,참가증,20111016,M
1,,성인,일반,42,기타,참가증,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,47,기타,3등급,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,51,기타,3등급,20111016,M
1,,성인,일반,44,기타,3등급,20111016,M
1,,성인,일반,26,기타,참가증,20111016,M
1,,성인,일반,48,기타,3등급,20111016,F
1,,성인,일반,60,기타,참가증,20111016,M
1,,성인,일반,56,기타,3등급,20111016,F
1,,성인,일반,43,기타,3등급,20111016,F
1,,성인,일반,48,기타,3등급,20111016,F
1,,성인,일반,19,기타,3등급,20111016,F
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,24,기타,3등급,20111016,M
1,,성인,일반,40,기타,2등급,20111016,F
1,,성인,일반,62,기타,3등급,20111016,F
1,,성인,일반,55,기타,3등급,20111016,M
1,,성인,일반,49,기타,참가증,20111016,M
1,,성인,일반,39,기타,참가증,20111016,F
1,,성인,일반,56,기타,2등급,20111016,M
1,,성인,일반,48,기타,3등급,20111016,M
1,,성인,일반,61,기타,3등급,20111016,F
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,20,기타,참가증,20111016,F
1,,성인,일반,30,기타,1등급,20111016,F
1,,성인,일반,53,기타,참가증,20111016,M
1,,성인,일반,19,기타,3등급,20111016,F
1,,성인,일반,25,기타,3등급,20111016,M
1,,성인,일반,23,기타,3등급,20111016,M
1,,성인,일반,20,기타,3등급,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,22,기타,3등급,20111016,F
1,,성인,일반,24,기타,참가증,20111016,F
1,,성인,일반,26,기타,참가증,20111016,M
1,,성인,일반,23,기타,3등급,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,21,기타,참가증,20111016,M
1,,성인,일반,56,기타,2등급,20111016,M
1,,성인,일반,63,기타,참가증,20111016,M
1,,성인,일반,43,기타,참가증,20111016,M
1,,성인,일반,62,기타,1등급,20111016,F
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,19,기타,2등급,20111016,F
1,,성인,일반,36,기타,참가증,20111016,M
1,,성인,일반,31,기타,3등급,20111016,M
1,,성인,일반,58,기타,참가증,20111016,M
1,,성인,일반,19,기타,3등급,20111016,F
1,,성인,일반,50,기타,참가증,20111016,M
1,,성인,일반,25,기타,참가증,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,38,기타,참가증,20111016,M
1,,성인,일반,61,기타,참가증,20111016,F
1,,성인,일반,59,기타,3등급,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,18,기타,참가증,20111016,F
1,,성인,일반,34,기타,3등급,20111016,F
1,,성인,일반,36,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,27,기타,3등급,20111016,M
1,,성인,일반,45,기타,참가증,20111016,F
1,,성인,일반,48,기타,참가증,20111016,F
1,,성인,일반,50,기타,참가증,20111016,F
1,,성인,일반,46,기타,2등급,20111016,F
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,53,기타,3등급,20111016,M
1,,성인,일반,46,기타,2등급,20111016,F
1,,성인,일반,57,기타,2등급,20111016,M
1,,성인,일반,37,기타,2등급,20111016,F
1,,성인,일반,18,기타,참가증,20111016,F
1,,성인,일반,20,기타,참가증,20111016,M
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,21,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,20,기타,참가증,20111016,M
1,,성인,일반,22,기타,참가증,20111016,F
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,20,기타,참가증,20111016,M
1,,성인,일반,21,기타,1등급,20111016,F
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,23,기타,2등급,20111016,F
1,,성인,일반,21,기타,3등급,20111016,F
1,,성인,일반,23,기타,참가증,20111016,F
1,,성인,일반,47,기타,참가증,20111016,F
1,,성인,일반,48,기타,3등급,20111016,F
1,,성인,일반,47,기타,3등급,20111016,F
1,,성인,일반,35,기타,3등급,20111016,M
1,,성인,일반,45,기타,3등급,20111016,F
1,,성인,일반,47,기타,2등급,20111016,F
1,,성인,일반,39,기타,참가증,20111016,M
1,,성인,일반,37,기타,참가증,20111016,F
1,,성인,일반,59,기타,3등급,20111016,M
1,,성인,일반,26,기타,참가증,20111016,F
1,,성인,일반,37,기타,2등급,20111016,F
1,,성인,일반,58,기타,참가증,20111016,M
1,,성인,일반,29,기타,참가증,20111016,F
1,,성인,일반,36,기타,참가증,20111016,F
1,,성인,일반,53,기타,3등급,20111016,M
1,,성인,일반,43,기타,참가증,20111016,M
1,,성인,일반,31,기타,참가증,20111016,M
1,,성인,일반,41,기타,참가증,20111016,M
1,,성인,일반,33,기타,참가증,20111016,M
1,,성인,일반,34,기타,참가증,20111016,M
1,,성인,일반,52,기타,2등급,20111016,F
1,,성인,일반,51,기타,3등급,20111016,F
1,,성인,일반,62,기타,참가증,20111016,F
1,,성인,일반,50,기타,3등급,20111016,M
1,,성인,일반,51,기타,참가증,20111016,F
1,,성인,일반,24,기타,참가증,20111016,M
1,,성인,일반,18,기타,참가증,20111016,F
1,,성인,일반,24,기타,참가증,20111016,M
1,,성인,일반,24,기타,참가증,20111016,M
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,18,기타,참가증,20111016,M
1,,성인,일반,26,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,25,기타,3등급,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,24,기타,참가증,20111016,M
1,,성인,일반,18,기타,참가증,20111016,F
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,20,기타,참가증,20111016,M
1,,성인,일반,18,기타,참가증,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,18,기타,참가증,20111016,F
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,22,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,20,기타,참가증,20111016,F
1,,성인,일반,33,기타,참가증,20111016,F
1,,성인,일반,45,기타,3등급,20111016,M
1,,성인,일반,19,기타,참가증,20111016,M
1,,성인,일반,49,기타,참가증,20111016,M
1,,성인,일반,51,기타,참가증,20111016,M
1,,성인,일반,24,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,23,기타,참가증,20111016,M
1,,성인,일반,20,기타,참가증,20111016,M
1,,성인,일반,41,기타,2등급,20111016,M
1,,성인,일반,41,기타,1등급,20111016,F
1,,성인,일반,61,기타,참가증,20111016,M
1,,성인,일반,36,기타,3등급,20111016,M
1,,성인,일반,43,기타,참가증,20111016,F
1,,성인,일반,64,기타,참가증,20111016,M
1,,성인,일반,37,기타,3등급,20111016,M
1,,성인,일반,40,기타,3등급,20111016,F
1,,성인,일반,37,기타,3등급,20111016,M
1,,성인,일반,64,기타,참가증,20111016,F
1,,성인,일반,44,기타,참가증,20111016,F
1,,성인,일반,35,기타,2등급,20111016,M
1,,성인,일반,36,기타,2등급,20111016,F
1,,성인,일반,45,기타,3등급,20111016,M
1,,성인,일반,61,기타,참가증,20111016,F
1,,성인,일반,38,기타,3등급,20111016,F
1,,성인,일반,46,기타,3등급,20111016,M
1,,성인,일반,37,기타,3등급,20111016,F
1,,성인,일반,43,기타,3등급,20111016,M
1,,성인,일반,47,기타,3등급,20111016,M
1,,성인,일반,42,기타,참가증,20111016,F
1,,성인,일반,48,기타,3등급,20111016,M
1,,성인,일반,47,기타,2등급,20111016,F
1,,성인,일반,41,기타,참가증,20111016,F
1,,성인,일반,48,기타,2등급,20111016,M
1,,성인,일반,47,기타,참가증,20111016,M
1,,성인,일반,19,기타,참가증,20111016,F
1,,성인,일반,23,기타,3등급,20111016,F
1,,성인,일반,59,기타,3등급,20111016,M
1,,성인,일반,52,기타,3등급,20111016,F
1,,성인,일반,21,기타,참가증,20111016,F
1,,성인,일반,57,기타,참가증,20111016,F
1,,성인,일반,29,기타,참가증,20111016,M
1,,성인,일반,56,기타,2등급,20111016,M
1,,성인,일반,55,기타,2등급,20111016,F
1,,성인,일반,56,기타,참가증,20111016,F
1,,성인,일반,23,기타,2등급,20111016,M
1,,성인,일반,19,기타,3등급,20111016,F
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,27,기타,참가증,20111016,M
1,,성인,일반,27,기타,참가증,20111016,M
1,,성인,일반,22,기타,3등급,20111016,M
1,,성인,일반,29,기타,참가증,20111016,M
