MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"3","전주","어르신","일반","69","관리자","1등급","20230901","M"
"2","화성","어르신","일반","65","관리자","3등급","20230901","F"
"5","서구(대전)","성인","일반","22","관리자","참가","20230901","F"
"1","세종","청소년","출장","17","관리자","참가","20230901","M"
"6","군산","어르신","일반","65","관리자","3등급","20230901","F"
"8","곡성","어르신","일반","79","관리자","참가","20230901","F"
"1","세종","청소년","출장","16","관리자","3등급","20230901","F"
"1","KSPO아산(출장)","성인","출장","51","관리자","참가","20230901","M"
"1","세종","청소년","출장","17","관리자","참가","20230901","F"
"1","세종","청소년","출장","16","관리자","2등급","20230901","M"
"1","KSPO아산(출장)","성인","출장","45","관리자","참가","20230901","M"
"1","구미","성인","출장","20","관리자","참가","20230901","F"
"1","KSPO대구(출장A)","청소년","출장","17","관리자","참가","20230901","M"
"1","세종","청소년","출장","17","관리자","참가","20230901","M"
"1","세종","청소년","출장","17","관리자","참가","20230901","F"
"1","삼척","성인","일반","24","관리자","참가","20230901","M"
"1","세종","청소년","출장","17","관리자","참가","20230901","M"
"1","세종","청소년","출장","16","관리자","참가","20230901","M"
"1","보은","성인","일반","63","관리자","참가","20230901","M"
"1","세종","청소년","출장","17","관리자","참가","20230901","M"
"1","세종","청소년","출장","17","관리자","2등급","20230901","F"
"1","전주","유아기","출장","57","관리자","참가","20230901","F"
"1","구미","성인","출장","21","관리자","참가","20230901","F"
"1","KSPO대구(출장A)","청소년","출장","16","관리자","참가","20230901","M"
"1","KSPO대구(출장A)","청소년","출장","16","관리자","참가","20230901","M"
"2","고양","성인","일반","45","관리자","1등급","20230901","F"
"1","계룡","청소년","일반","18","관리자","3등급","20230901","F"
"1","스포원(금정)","성인","일반","39","관리자","참가","20230901","F"
"1","스포원(금정)","어르신","일반","76","관리자","참가","20230901","F"
"1","세종","청소년","출장","17","관리자","참가","20230901","F"
"1","세종","청소년","출장","16","관리자","2등급","20230901","F"
"1","세종","청소년","출장","18","관리자","2등급","20230901","M"
"2","고양","성인","일반","59","관리자","참가","20230901","F"
"3","전주","성인","일반","52","관리자","참가","20230901","F"
"1","세종","청소년","출장","18","관리자","1등급","20230901","F"
"1","제주","청소년","일반","18","관리자","참가","20230901","M"
"1","세종","청소년","출장","17","관리자","2등급","20230901","F"
"1","전주","유아기","출장","67","관리자","참가","20230901","M"
"1","전주","유아기","출장","59","관리자","참가","20230901","M"
"1","전주","유아기","출장","61","관리자","참가","20230901","F"
"3","KSPO송파(출장A)","청소년","출장","17","관리자","3등급","20230901","M"
"1","세종","청소년","출장","17","관리자","참가","20230901","F"
"1","세종","청소년","출장","18","관리자","3등급","20230901","F"
"1","세종","청소년","출장","18","관리자","참가","20230901","F"
"1","사상","성인","일반","63","관리자","참가","20230901","F"
"1","세종","청소년","출장","17","관리자","2등급","20230901","F"
"1","서구(대전)","성인","일반","58","관리자","참가","20230901","F"
"1","전주","유아기","출장","61","관리자","참가","20230901","F"
"3","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20230901","M"
